c6b1cdd5-09a7-4bb8-b417-c8912cf28a87,ConexaoLink,5527998094615,113171941637200.0,105169622446380.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
c6fe8396-6162-45b3-9870-8220bf1cc4c1,CVCSP1,551938763788,115796294761580.0,116043741403397.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
c78ce930-1b14-4d8d-b6f0-111e852220a3,l2b0183,551135440407,149934398201973.0,119347164604549.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
c79631ec-c753-4e13-9173-cf8165804980,amocrmff23ccf4d8c341e1b122e83122aaa9b4,51907387920,153570891163182.0,154389341082090.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
c7ab3227-5852-4816-86eb-ba67a7865b38,amocrm239ac121fafe403a812007299aa60ea5,5215530294310,121761180913200.0,114471411647782.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
c7ce81bf-d432-4fb8-9408-91aede5eab60,amocrmd51fbaf319c3423aa498afcf6a5b7b27,59162461831,116398698145195.0,106330579162706.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
c81bef66-6b10-4473-ba39-1c0d741e7fa8,amocrm8ee959b70f004aae8ff19d4d2e96139f,5524981559500,108303521923145.0,108862768533109.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
c88d86aa-9db3-43de-891a-5c063599f4cd,13202876999,13202876999,209663652223504.0,302366762957699.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
c88eb9f1-31ba-4b4f-ad67-3fc38effc4ee,amocrm67aaad9a4b68436eabb1a83781e8904b,19093289044,143448948857243.0,145815448617298.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
c899c52a-f762-4409-b31c-7bb3adb8a142,CONTELBANK,558000008496,144241472096604.0,134972163030678.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
c8c1b1ff-f860-4453-a9ed-a0a97b1188ce,12673146668,12673146668,213201248534586.0,277682682103043.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
c8deeaf7-d486-4936-982c-03e290dd0aa9,amocrmef49ee99f7454e22ae0e3ac41aad8d94,5511988381437,5058004960930675.0,142545825602789.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
c916d608-314d-4fdd-b3ba-0932a708467f,DarwinSeguros,551142102836,104414989088258.0,101250759413105.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
c91e3157-d031-4897-a555-49444e7da774,l2b0141,554135250800,106249019150734.0,101495109631417.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
c920939e-9f2c-4385-bb9d-53d959c89303,TesteSantucci,5511940439617,165672523294091.0,171834572673807.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
c98ed2aa-068b-45cc-8344-8fa2d482e3dd,appcredz,5511941909785,103265122855055.0,109789842190633.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
c9d7092a-0481-450b-935a-37ae7398cd51,Sulcatel,554899993088,127494963600107.0,103023672755979.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ca1cf871-54f2-4fbd-9a7e-45e1c4b4ed38,amocrmce2bc8cb2582446eaba394dd4b970e95,5511970859225,105981629257705.0,101139623080592.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ca4cbe19-a3c9-4da1-811a-f9771fc3baae,Cloud5198055653,555198055653,177128142146162.0,222597614269052.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ca5e1692-5d2a-4f5e-afe1-6fc8a542e607,EnzoVolvo,556733570440,100360549591290.0,101224982836229.0,,400,"{'message': {'code': 100, 'error_subcode': 2593005, 'error_user_msg': 'Phone number is not verified through SMS or voice, please use embedded sign-up, WhatsApp Manager, direct sign-up or GraphAPI depending on your use case to verify your phone number first or contact support for help. Learn more', 'error_user_title': 'Phone number is not verified', 'fbtrace_id': 'Ax6jXAft0b7ax8qEAm16nGJ', 'is_transient': False, 'message': 'Invalid parameter', 'type': 'OAuthException'}, 'status': 'error'}"
ca951042-24f3-491e-a4f9-5988b757ce2b,14696297994,14696297994,203989629460035.0,288488524355371.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cac32d04-a936-481d-b1bf-4304032dd8b0,amocrm2b04991441754d4eaccea85e2ba64aa3,573182653672,136870766183455.0,172607195925088.0,,400,"{'message': {'message': 'Back Up Data Not available In DB'}, 'status': 'error'}"
cac83fc3-8898-4b5a-b1d0-d1e731e86b73,amocrm6d762d06f2394256aec40a4494bdb791,5493875849016,113743055037053.0,121540014250543.0,,400,"{'message': {'message': 'Back Up Data Not available In DB'}, 'status': 'error'}"
caf12dd0-d7d3-40bc-8b25-27eb51e8f3da,CDCAraguaina139E457,556334110800,110979762070173.0,101494476367779.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cb1e73a1-b2f0-4006-9050-41b842af35a7,amocrm5b8b519b4ee34ffe8ab5970d06ed64bd,557181130000,147772681745710.0,134804996384728.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cb347072-7d96-4816-b069-ca799fa58c37,18778547313,18778547313,161755770360852.0,216080964913003.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cb68d146-debe-41ca-8c50-737c70438bf9,CDCParaguayId1914,595981178025,103135922853759.0,116694771483379.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cb8339d5-1156-45d3-81b8-9e562cfbb91f,NonnaFiorentinoDelivery,554137979333,1.22094548522008e+17,1.22094351890008e+17,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cbd8f343-683b-43fe-bdd4-a657e7ec6732,amocrm2deb2f29b20e45ada4af09748b5c640f,5511995226698,103475319471875.0,104449802706497.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cbdb801b-ff2e-4edf-9fde-76f09455c710,amocrmf61b982c93774e89aebb3b8500a3139a,5219981026674,101443119605666.0,107234702350549.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cc1d4957-4343-4293-84a8-26cc8a870657,A2TELECOM,558281058798,100728929709948.0,121715457592178.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cc3c6f92-87de-48c8-8a53-59b36584ccda,Clicb11886762ThienriPortas,551133116077,105470058996607.0,103028479246508.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cc40b9f6-f613-406e-8337-71ff71266139,Biddi652eb5297e7bbe4916d3657c,5519997715538,167397123112747.0,105110312695651.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cc410962-442a-41eb-a28b-6576058784e7,mastrottobrasil,557534258888,3160050530896395.0,180445600918502.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cc7a3504-2221-434d-807e-3d1fb9d65cbe,tallosmdcampinas,5519991727894,111825188493972.0,106661385682232.0,,400,"{'message': {'code': 100, 'error_subcode': 2593005, 'error_user_msg': 'Phone number is not verified through SMS or voice, please use embedded sign-up, WhatsApp Manager, direct sign-up or GraphAPI depending on your use case to verify your phone number first or contact support for help. Learn more', 'error_user_title': 'Phone number is not verified', 'fbtrace_id': 'A6Jf8bGW9wKudx5QDD0iwYG', 'is_transient': False, 'message': 'Invalid parameter', 'type': 'OAuthException'}, 'status': 'error'}"
cc83d70f-09d3-486d-88b0-76a7258fdf32,13363139979,13363139979,213201248534586.0,326082617245180.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cc9d29e1-2697-4d17-80d0-4c336c043fc2,amocrm004da75630fa4d8097b4298fab8d090e,50236024980,102456296293835.0,141073409090443.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ccf50028-9c53-4817-8ffb-941ed7417430,amocrm1d9958e1a5774b52bec7cce91fa56cc0,5516981532738,107613729001638.0,114320074992788.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cd07f8e0-30b8-4036-97e2-71e5e5eb5706,Dev2ChatGuru,17405249036,204196176100948.0,190936470767394.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cd080b97-e356-4441-8375-4af4ef30cd48,DESmedicina,551129786861,126109480581271.0,123665307494466.0,,400,"{'message': {'code': 100, 'error_subcode': 2593005, 'error_user_msg': 'Phone number is not verified through SMS or voice, please use embedded sign-up, WhatsApp Manager, direct sign-up or GraphAPI depending on your use case to verify your phone number first or contact support for help. Learn more', 'error_user_title': 'Phone number is not verified', 'fbtrace_id': 'AewwMe1OcB9zJYjDYEE5u3Y', 'is_transient': False, 'message': 'Invalid parameter', 'type': 'OAuthException'}, 'status': 'error'}"
cd2a2f25-2964-4943-95c3-1bb2c3d0f088,14023829493,14023829493,203989629460035.0,313430225184030.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cd2d07f8-f184-4e9b-80ec-c612362a5795,supernovaVE,584120552410,101527456273387.0,115732528173983.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cd2dea45-95b8-4392-8053-7f7ca24c683e,VelaEducacionalAPI,558004554455,113944534895110.0,101499242825038.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cd35d7be-2cd1-4b17-9027-92194ada156c,amocrm1e5e9882e7094a07abc33131de4c04ad,557193963639,146907698507922.0,146557671876655.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cd3d77c0-8632-42ba-b06f-c07c1cb60100,TESTEFENIX,5511989904559,218833007977581.0,200301429839581.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cd724171-1c48-4cc3-aa75-7161708a3daf,l2b0127,551151986075,105518839130557.0,108178965528055.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cd8b32af-3c60-4b69-9dd2-68f86b4e6c4f,amocrm89bbf68d65ec435ba125eedd83853d94,573054466888,111265848658951.0,102395919556531.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cd9b2315-1300-4002-bd6a-1bd2e7eb9ffa,Dinamica7083,558591497083,158592354008319.0,180770625112926.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cdc0a5d1-1d2e-4fc5-b6cc-d6cd6db9a3d6,idealeteste,558591688863,172005782663130.0,196202176890261.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cdca4be0-5c87-4f64-84cc-879d6dbc0dee,Cel2088,556198662088,103223139465249.0,110098985438684.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cdcf8f7b-805b-49cc-a6e5-7a43915804c0,whatsappbiafitas,5521996781042,111320688343052.0,101216862701333.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cdd231d9-9e7a-40b6-a1c0-b273dc8f09bd,Clicb7870221Rappidi,558521805531,422559902765750.0,911966472746786.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cdd8faef-b692-4e6e-a009-c64b83d1d954,TalkD2021,5511913230377,606562287236911.0,437435718055460.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cde9cf6d-4494-45df-abcd-8344539ddbf8,ELOBOTMAUA5535999281875v2,553599281875,113074195064524.0,108858792301196.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cdf4adfe-6fd5-4ca2-a459-1a9c676a6270,fradeimoveis,558498392945,116487228110411.0,118167324607577.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ce164886-d65a-449a-9f86-1aca42f9fd8a,PESAPECAS1,554191072693,108398605427738.0,100771736205251.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ce1f6416-013b-4b80-aaf2-d4ea8398abdc,l2b0211,551138734032,181624558377434.0,228672273663319.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ce2ac3aa-4ba4-4be7-b8ff-ff576bfa3dff,Karzapp,573502847466,100596142778802.0,111865931632631.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ce395509-7d4b-48f3-a1f4-5a5f4e2ed6ca,lidersindicoprofissional,553130582723,104923626025868.0,106452259204653.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ce633c58-cfc3-4c71-a056-b920e0681f25,AZULVIAGENSCASCAVEL2,554531225070,105066309151063.0,111744701831542.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ce6fccf5-2c72-443d-b5e7-ff84f1c6c818,4295BecodeNoronhaPousada,554196648617,109854055234860.0,100212112881658.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ce7f6735-71c1-41a6-b9f6-ab934c1cbad6,aparecidadegoiania,556231420436,474783084208183.0,106352152083148.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ce932262-5909-49f0-9c52-1406c4de5f56,AgendaEdu3822,551141183822,101568152670109.0,106054575618356.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ce9bbd52-6f8a-4db3-a908-129a136de2a7,SOLUCZ005,554135421232,216939821510758.0,230206373513259.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cea657da-cadf-4e1f-9bde-c0b172723b2c,OmniAppBash,554738420495,169330086256908.0,155848554279013.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cec759a0-f1b8-43b3-b8d1-f8ade2cdeec1,amosorrirextra,5527993095178,100737819718213.0,111139448667011.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cecea00c-eacd-4702-b0da-4fbd01e804de,LETICIAGOULART4143,556493184143,130928836775601.0,154074571113424.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ced0e33b-51b4-4b52-a3c7-f61274bc244a,Simetria7000,556239467000,142630092261563.0,127453610456466.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ceecd0cc-683f-419f-8f75-9e141a4ad20b,Clicb1044715Layout,558521809707,200979525504889.0,184535163834816.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cf0dd73f-e68f-4e42-b55c-866b59ccbaff,cb27241025Areaincrivelincorporadora12,551930970301,241098762424832.0,277546928755770.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cf5aade7-143e-4829-97af-c8b2ef0960e7,ConnectCobranca,559131972202,101867342832605.0,100828339606308.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cf68e2b6-8bd7-474e-afe7-224cc22cfe34,MegalinkNOC,558922210171,162848376911796.0,171476742711966.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cf7dc27b-641e-400b-aaf8-ca9b6d4b6a18,docg0048,554198050048,103220626203381.0,111738365342427.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cf811a8c-f9ba-478b-b87f-7471efff7f64,MedWin,559180720027,156665810867409.0,152727441264076.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cf827632-4b33-4d28-9ffc-c0ee49b4dd82,GuideApp2,551150434167,119342714594638.0,109412615596064.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cf93a69d-b8bf-4049-a29b-d154a4b005a5,Clicb11887047Wurlken,557135613359,101811449378644.0,107920665423392.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cf9685d1-3b44-4ac2-af83-0c3794b71319,Scorpsuperlive6090App,14424466090,206297929236912.0,212770818589118.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cfb48e76-0330-42cb-982c-26dced716134,PagBank,551151962839,122147170870373.0,104024072696572.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cfb9f766-604b-423c-975f-5919401cae99,cb27241025Areaincrivelincorporadora5,551930970257,241098762424832.0,232323856638894.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cfbc21cd-329c-4743-9c52-d5d5cf3448bf,FidelysHsConsrcios63e1560c6722c9aa975b6804,554935228242,104942809199310.0,102878642742321.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
cfd065fd-0366-4279-ab26-f2dc82ecbeb7,legadoDaAguas,5511972783855,330173686853030.0,365575933301582.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cfd563e4-f5e7-433c-80ee-dcbbee36ebf1,papelito,556132485578,104872192300337.0,111026051680185.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
cfd648e7-c6e1-418e-be6e-84a3eac60261,LINXConsignado,5511916284087,173331109191113.0,190825874120855.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
